2018/06/06,972072,61638758,63.50,63.70,63.20,63.20,0.00,715,1227,佳格
2018/06/07,666369,42226942,63.30,63.70,63.20,63.30,0.10,420,1227,佳格
2018/06/08,513510,32204966,63.00,63.20,62.50,62.70,-0.60,364,1227,佳格
2018/06/11,467326,28905212,62.60,62.60,61.50,61.60,-1.10,372,1227,佳格
2018/06/12,684436,42683268,61.50,63.50,61.40,63.00,1.40,570,1227,佳格
2018/06/13,624335,38968158,63.20,63.20,62.00,62.00,-1.00,496,1227,佳格
2018/06/14,827754,51114548,61.20,62.40,61.20,61.40,-0.60,627,1227,佳格
2018/06/15,1473779,92033256,62.00,62.90,61.90,62.90,1.50,821,1227,佳格
2018/06/19,1345693,83476037,61.60,62.60,61.50,62.10,-0.80,1028,1227,佳格
2018/06/20,1232710,77567230,62.00,63.60,61.60,63.00,0.90,924,1227,佳格
2018/06/21,685261,42910032,63.00,63.50,62.20,62.60,-0.40,549,1227,佳格
2018/06/22,585086,36381152,62.00,62.50,61.90,62.20,-0.40,477,1227,佳格
2018/06/25,757976,47224698,62.20,62.90,61.90,62.30,0.10,580,1227,佳格
2018/06/26,942283,59128382,62.00,63.10,62.00,62.60,0.30,738,1227,佳格
2018/06/27,1071117,66357754,62.50,63.00,61.60,61.80,-0.80,638,1227,佳格
2018/06/28,508132,31477626,61.70,62.60,61.70,61.80,0.00,462,1227,佳格
2018/06/29,444071,27421881,61.80,62.30,61.60,61.70,-0.10,337,1227,佳格
2018/07/02,437843,27114243,61.70,62.50,61.70,61.90,0.20,335,1227,佳格
2018/07/03,581210,35915431,61.90,62.40,61.50,61.50,-0.40,497,1227,佳格
2018/07/04,302949,18814829,61.60,62.40,61.60,62.40,0.90,285,1227,佳格
2018/07/05,546570,34031046,62.50,62.70,62.00,62.30,-0.10,450,1227,佳格
2018/07/06,3941731,242646305,62.00,62.10,61.10,61.20,-1.10,803,1227,佳格
2018/07/09,686240,41400038,61.20,61.20,60.00,60.10,-1.10,641,1227,佳格
2018/07/10,583634,35816451,61.40,61.90,60.40,61.60,1.50,483,1227,佳格
2018/07/11,329907,20089541,60.70,61.50,60.60,60.70,-0.90,316,1227,佳格
2018/07/12,623085,38569437,60.70,62.40,60.70,62.20,1.50,496,1227,佳格
2018/07/13,316231,19610822,62.30,62.40,61.70,62.20,0.00,285,1227,佳格
2018/07/16,300989,18758807,62.50,62.70,62.10,62.10,-0.10,293,1227,佳格
2018/07/17,529624,32559273,62.10,62.10,61.10,61.80,-0.30,471,1227,佳格
2018/07/18,952338,59144583,62.40,62.70,61.60,62.70,0.90,847,1227,佳格
2018/07/19,828750,51440892,62.70,62.80,61.20,61.20,-1.50,664,1227,佳格
2018/07/20,1149043,70037323,61.20,61.40,60.80,60.80,-0.40,769,1227,佳格
2018/07/23,588660,35604590,60.80,60.90,60.30,60.40,-0.40,500,1227,佳格
2018/07/24,455335,27570092,60.40,60.80,60.30,60.50,0.10,364,1227,佳格
2018/07/25,921521,55455408,60.70,60.70,59.90,59.90,-0.60,731,1227,佳格
2018/07/26,664151,39968745,59.90,60.70,59.80,60.20,0.30,511,1227,佳格
2018/07/27,767848,46364193,60.20,60.50,60.20,60.40,0.20,496,1227,佳格
2018/07/30,980281,59217295,60.40,60.60,60.20,60.40,0.00,646,1227,佳格
2018/07/31,1113776,65681816,58.50,59.20,58.50,59.20,0.00,740,1227,佳格
2018/08/01,1237385,72954880,59.00,59.20,58.60,58.90,-0.30,824,1227,佳格
2018/08/02,951672,55860748,58.90,58.90,58.60,58.70,-0.20,770,1227,佳格
2018/08/03,748054,43948586,58.80,58.90,58.60,58.80,0.10,534,1227,佳格
2018/08/06,416463,24449509,58.80,58.80,58.50,58.80,0.00,347,1227,佳格
2018/08/07,683858,40134034,58.80,58.90,58.50,58.80,0.00,531,1227,佳格
2018/08/08,469109,27804651,58.90,59.50,58.80,59.50,0.70,424,1227,佳格
2018/08/09,227116,13446997,59.50,59.50,59.10,59.20,-0.30,197,1227,佳格
2018/08/10,308125,18224819,59.40,59.40,59.10,59.20,0.00,234,1227,佳格
2018/08/13,612263,35840479,59.20,59.20,58.20,58.50,-0.70,509,1227,佳格
2018/08/14,411109,23966073,58.50,58.70,58.10,58.30,-0.20,316,1227,佳格
2018/08/15,1624830,92142862,58.00,58.10,56.20,56.70,-1.60,1130,1227,佳格
2018/08/16,1323201,72410761,56.20,56.20,53.90,54.80,-1.90,1006,1227,佳格
2018/08/17,893234,49137253,54.50,55.30,54.50,55.10,0.30,624,1227,佳格
2018/08/20,1077521,58394388,54.50,54.80,53.90,54.20,-0.90,733,1227,佳格
2018/08/21,808082,43387826,54.00,54.00,53.50,53.80,-0.40,668,1227,佳格
2018/04/30,252801,16864619,66.90,66.90,66.40,66.60,-0.30,216,1227,佳格
2018/04/27,952024,63415489,66.20,67.00,66.00,66.90,0.50,700,1227,佳格
2018/04/26,871535,57688352,66.40,66.60,66.00,66.40,0.00,599,1227,佳格
2018/04/25,408334,27121038,66.10,66.80,66.10,66.40,-0.60,333,1227,佳格
2018/04/24,1128354,75834358,67.30,67.50,67.00,67.00,-0.50,298,1227,佳格
2018/04/23,289693,19514874,67.50,67.50,67.20,67.50,0.00,205,1227,佳格
2018/04/20,240445,16214467,67.50,67.60,67.20,67.50,0.00,166,1227,佳格
2018/04/19,593407,40029864,67.30,67.50,67.30,67.50,0.20,501,1227,佳格
2018/04/18,711227,48015394,67.80,67.90,67.00,67.30,-0.10,562,1227,佳格
2018/04/17,1075708,72553087,67.80,67.90,67.20,67.40,-0.20,660,1227,佳格
2018/04/16,704488,47556624,67.40,67.80,67.10,67.60,-0.10,486,1227,佳格
2018/04/13,1286208,87288694,68.00,68.00,67.70,67.70,-0.30,439,1227,佳格
2018/04/12,634391,43169488,68.50,68.90,67.90,68.00,-1.10,501,1227,佳格
2018/04/11,803041,55470829,69.30,69.60,68.70,69.10,-1.10,671,1227,佳格
2018/04/10,871044,61102280,69.90,70.40,69.50,70.20,0.10,698,1227,佳格
2018/04/09,1953359,136538930,70.00,70.20,69.60,70.10,0.70,1501,1227,佳格
2018/04/03,1281296,88492573,68.20,69.50,68.10,69.40,1.00,1101,1227,佳格
2018/04/02,454645,31019006,67.90,68.50,67.80,68.40,0.60,346,1227,佳格
2018/03/31,169099,11478532,68.10,68.10,67.80,67.80,-0.30,145,1227,佳格
2018/03/30,378346,25756651,68.30,68.50,67.80,68.10,-0.20,296,1227,佳格
2018/03/29,1051441,71787301,68.80,68.80,67.90,68.30,0.10,876,1227,佳格
2018/03/28,1203324,81920949,67.10,68.50,67.10,68.20,1.10,987,1227,佳格
2018/03/27,1502210,100126772,66.60,67.10,66.00,67.10,1.10,1105,1227,佳格
2018/03/26,2113993,139587912,67.00,67.00,65.60,66.00,-1.30,1388,1227,佳格
2018/03/23,1195708,80444018,67.30,67.50,67.00,67.30,-1.00,820,1227,佳格
2018/03/22,902949,61814903,68.50,68.90,68.20,68.30,0.00,573,1227,佳格
2018/03/21,1202964,82167318,67.70,68.50,67.70,68.30,0.60,692,1227,佳格
2018/03/20,1227998,83188464,67.60,68.00,67.50,67.70,0.10,699,1227,佳格
2018/03/19,682172,46202996,67.70,67.90,67.60,67.60,0.00,452,1227,佳格
2018/03/16,1519202,102960636,67.90,68.10,67.60,67.60,-0.30,749,1227,佳格
2018/03/15,601292,40860605,67.80,68.20,67.70,67.90,0.10,398,1227,佳格
2018/03/14,1602636,108735331,68.50,68.50,67.60,67.80,-0.70,774,1227,佳格
2018/03/13,1786491,121859879,68.10,68.60,67.90,68.50,0.50,920,1227,佳格
2018/03/12,1079020,73655863,68.00,68.70,67.90,68.00,0.10,667,1227,佳格
2018/03/09,796294,54061311,68.00,68.00,67.70,67.90,0.10,460,1227,佳格
2018/03/08,1025577,69540036,67.60,67.90,67.60,67.80,0.20,686,1227,佳格
2018/03/07,1321353,89430804,68.00,68.00,67.60,67.60,-0.40,530,1227,佳格
2018/03/06,795906,54167078,68.00,68.30,67.90,68.00,0.20,640,1227,佳格
2018/03/05,1391254,94416372,67.40,68.70,67.40,67.80,0.40,1094,1227,佳格
2018/03/02,1613351,108666620,67.00,67.60,67.00,67.40,-0.30,1095,1227,佳格
2018/03/01,2634521,178300299,67.00,68.40,66.90,67.70,-0.90,1642,1227,佳格
2018/02/27,2115445,145936868,69.50,69.80,68.60,68.60,-0.50,747,1227,佳格
2018/02/26,1135444,78586147,69.00,69.50,69.00,69.10,0.20,534,1227,佳格
2018/02/23,762061,52688170,69.00,69.50,68.90,68.90,-0.10,596,1227,佳格
2018/02/22,1182974,81647280,69.00,69.20,68.90,69.00,0.00,549,1227,佳格
2018/02/21,1315865,90916411,68.60,69.50,68.60,69.00,0.70,941,1227,佳格
2018/02/12,1197159,82120852,68.80,69.20,68.30,68.30,-0.50,930,1227,佳格
2018/02/09,1415694,97285120,70.00,70.00,68.30,68.80,-1.70,1023,1227,佳格
2018/02/08,430252,30319504,70.70,70.80,70.30,70.50,0.00,370,1227,佳格
2018/02/07,1047287,74045783,71.00,71.50,70.40,70.50,0.60,797,1227,佳格
2018/02/06,2171785,153014232,72.00,72.10,69.60,69.90,-3.20,1644,1227,佳格
2018/02/05,629080,45849145,72.60,73.20,72.60,73.10,-0.90,482,1227,佳格
2018/02/02,429252,31799161,74.00,74.70,73.70,74.00,-0.80,356,1227,佳格
2018/02/01,296120,22165733,74.50,75.00,74.50,74.80,0.00,240,1227,佳格
2018/01/31,600056,44955866,74.50,75.00,74.30,74.80,0.10,355,1227,佳格
2018/01/30,359810,26944720,74.80,75.10,74.60,74.70,-0.30,163,1227,佳格
2018/01/29,557075,41760195,74.90,75.00,74.70,75.00,0.10,375,1227,佳格
2018/01/26,623572,46650909,75.00,75.00,74.60,74.90,-0.10,486,1227,佳格
2018/01/25,881213,66089765,75.00,75.20,74.80,75.00,0.00,554,1227,佳格
2018/01/24,517096,38737273,75.00,75.00,74.70,75.00,-0.20,402,1227,佳格
2018/01/23,551148,41394044,75.20,75.30,74.90,75.20,0.00,371,1227,佳格
2018/01/22,478117,35810328,74.50,75.20,74.50,75.20,0.60,394,1227,佳格
2018/01/19,508657,38050968,75.00,75.00,74.60,74.60,-0.40,234,1227,佳格
2018/01/18,1075172,80662534,75.00,75.10,74.90,75.00,0.00,545,1227,佳格
2018/01/17,1083197,81191306,75.00,75.10,74.50,75.00,0.00,624,1227,佳格
2018/01/16,931413,69801096,75.00,75.10,74.70,75.00,0.00,438,1227,佳格
2018/01/15,476880,35722536,75.00,75.10,74.60,75.00,0.00,306,1227,佳格
2018/01/12,427224,32015853,75.10,75.20,74.80,75.00,-0.10,326,1227,佳格
2018/01/11,827643,62081255,74.50,75.20,74.40,75.10,0.30,473,1227,佳格
2018/01/10,850256,63627410,74.80,75.00,74.50,74.80,-0.20,484,1227,佳格
2018/01/09,1216094,91115718,75.00,75.20,74.60,75.00,0.00,834,1227,佳格
2018/01/08,901055,67525299,74.90,75.00,74.60,75.00,0.10,691,1227,佳格
2018/01/05,449171,33548546,74.90,74.90,74.40,74.90,-0.10,328,1227,佳格
2018/01/04,718974,53672242,74.80,75.00,74.20,75.00,0.20,561,1227,佳格
2018/01/03,515846,38488818,74.50,74.80,74.40,74.80,0.50,454,1227,佳格
2018/01/02,625711,46407414,74.00,74.50,73.80,74.30,0.30,531,1227,佳格
2017/10/24,300323,22449683,75.30,75.40,74.50,74.50,-0.80,213,1227,佳格
2017/10/23,491417,37042875,75.00,75.60,75.00,75.30,0.30,406,1227,佳格
2017/10/20,1509597,112950231,74.30,75.40,74.00,75.00,0.90,544,1227,佳格
2017/10/19,362926,26852192,74.50,74.50,73.80,74.10,-0.10,301,1227,佳格
2017/10/18,743804,55054742,73.90,74.20,73.80,74.20,0.30,521,1227,佳格
2017/10/17,2787760,205859990,74.00,74.00,73.70,73.90,-0.10,369,1227,佳格
2017/10/16,440079,32490746,74.00,74.00,73.60,74.00,0.00,397,1227,佳格
2017/10/13,454424,33557205,74.00,74.10,73.60,74.00,-0.10,362,1227,佳格
2017/10/12,1401107,103817619,74.00,74.40,73.90,74.10,0.10,788,1227,佳格
2017/10/11,1519544,112453156,74.00,74.20,73.70,74.00,0.50,1007,1227,佳格
2017/10/06,562240,41364560,73.80,74.00,73.40,73.50,-0.40,406,1227,佳格
2017/10/05,747079,55219746,73.80,74.00,73.80,73.90,-0.10,362,1227,佳格
2017/10/03,755050,55874200,74.10,74.30,73.90,74.00,0.00,441,1227,佳格
2017/10/02,289056,21433836,74.60,74.60,74.00,74.00,0.00,216,1227,佳格
2017/12/29,534704,39479296,74.00,74.20,73.60,74.00,0.00,476,1227,佳格
2017/12/28,824904,60439696,72.40,74.50,72.30,74.00,1.60,596,1227,佳格
2017/12/27,419652,30285992,72.20,72.40,72.00,72.40,0.40,371,1227,佳格
2017/12/26,277978,20046603,72.10,72.30,72.00,72.00,-0.20,192,1227,佳格
2017/12/25,231632,16740745,72.40,72.50,72.20,72.20,-0.20,232,1227,佳格
2017/12/22,720940,52174345,72.40,72.50,72.20,72.40,0.00,364,1227,佳格
2017/12/21,548521,39778967,72.50,72.90,72.40,72.40,-0.70,366,1227,佳格
2017/12/20,238565,17449585,73.10,73.50,73.00,73.10,-0.50,259,1227,佳格
2017/12/19,653530,47807396,73.30,73.80,72.90,73.60,0.60,484,1227,佳格
2017/12/18,253806,18542438,72.80,73.50,72.70,73.00,0.40,234,1227,佳格
2017/12/15,653171,47475225,73.40,73.40,72.40,72.60,-0.60,261,1227,佳格
2017/12/14,356169,26077140,72.90,73.40,72.90,73.20,0.60,243,1227,佳格
2017/12/13,480659,34774767,72.50,72.60,72.20,72.60,0.10,338,1227,佳格
2017/12/12,574683,41672075,72.50,72.80,72.40,72.50,-0.40,335,1227,佳格
2017/12/11,390928,28525744,72.80,73.20,72.80,72.90,-0.10,227,1227,佳格
2017/12/08,501532,36609737,72.90,73.30,72.90,73.00,-0.30,307,1227,佳格
2017/12/07,389903,28526568,73.00,73.50,72.80,73.30,0.50,312,1227,佳格
2017/12/06,882943,64474206,73.30,73.60,72.80,72.80,-1.00,521,1227,佳格
2017/12/05,341664,25122359,73.10,73.80,73.10,73.80,0.20,319,1227,佳格
2017/12/04,517723,38003401,73.60,73.60,73.10,73.60,0.00,360,1227,佳格
2017/12/01,639192,47173760,74.00,74.20,73.40,73.60,-1.50,570,1227,佳格
2017/11/30,3521499,262626265,73.80,75.10,73.00,75.10,1.80,810,1227,佳格
2017/11/29,771201,56660266,73.50,74.50,73.20,73.30,-0.30,515,1227,佳格
2017/11/28,657436,48412870,73.60,73.90,73.50,73.60,-0.10,445,1227,佳格
2017/11/27,464590,34242529,74.00,74.00,73.50,73.70,-0.10,382,1227,佳格
2017/11/24,654807,48357527,73.80,74.20,73.70,73.80,-0.30,410,1227,佳格
2017/11/23,727807,53946083,74.50,74.90,73.80,74.10,-0.40,453,1227,佳格
2017/11/22,1153193,85960066,75.00,75.10,74.40,74.50,-0.40,788,1227,佳格
2017/11/21,1298912,96859115,73.70,74.90,73.70,74.90,1.30,884,1227,佳格
2017/11/20,862844,63520409,73.30,74.00,73.30,73.60,0.30,578,1227,佳格
2017/11/17,762771,55985661,73.20,73.80,73.20,73.30,0.30,485,1227,佳格
2017/11/16,1010913,73955113,73.10,74.00,73.00,73.00,-0.40,680,1227,佳格
2017/11/15,1116932,82098180,73.50,73.80,73.40,73.40,-0.10,654,1227,佳格
2017/11/14,1050403,77459189,74.30,74.40,73.50,73.50,-0.90,612,1227,佳格
2017/11/13,390903,29156368,74.10,74.90,74.10,74.40,0.00,290,1227,佳格
2017/11/10,247354,18439022,74.30,74.80,74.30,74.40,0.10,275,1227,佳格
2017/11/09,441699,32945166,74.90,75.10,74.20,74.30,-0.60,348,1227,佳格
2017/11/08,439464,32876592,75.30,75.40,74.60,74.90,-0.10,374,1227,佳格
2017/11/07,377407,28338825,75.30,75.30,75.00,75.00,-0.40,325,1227,佳格
2017/11/06,315837,23804648,75.60,75.80,75.20,75.40,-0.20,285,1227,佳格
2017/11/03,314889,23766230,75.30,75.70,75.30,75.60,0.40,299,1227,佳格
2017/11/02,749971,56576110,75.10,75.70,75.00,75.20,0.10,640,1227,佳格
2017/11/01,427828,32128700,74.70,75.30,74.70,75.10,0.40,278,1227,佳格
2017/10/31,401143,29985771,74.50,75.00,74.50,74.70,0.20,331,1227,佳格
2017/10/30,310719,23167959,74.60,74.80,74.20,74.50,-0.10,261,1227,佳格
2017/10/27,340826,25509906,74.70,75.10,74.60,74.60,-0.10,254,1227,佳格
2017/10/26,219364,16363447,75.00,75.00,74.20,74.70,0.50,161,1227,佳格
2017/10/25,210660,15686198,75.00,75.00,74.20,74.20,-0.30,176,1227,佳格
2017/10/24,300323,22449683,75.30,75.40,74.50,74.50,-0.80,213,1227,佳格
2017/10/23,491417,37042875,75.00,75.60,75.00,75.30,0.30,406,1227,佳格
2017/10/20,1509597,112950231,74.30,75.40,74.00,75.00,0.90,544,1227,佳格
2017/10/19,362926,26852192,74.50,74.50,73.80,74.10,-0.10,301,1227,佳格
2017/10/18,743804,55054742,73.90,74.20,73.80,74.20,0.30,521,1227,佳格
2017/10/17,2787760,205859990,74.00,74.00,73.70,73.90,-0.10,369,1227,佳格
2017/10/16,440079,32490746,74.00,74.00,73.60,74.00,0.00,397,1227,佳格
2017/10/13,454424,33557205,74.00,74.10,73.60,74.00,-0.10,362,1227,佳格
2017/10/12,1401107,103817619,74.00,74.40,73.90,74.10,0.10,788,1227,佳格
2017/10/11,1519544,112453156,74.00,74.20,73.70,74.00,0.50,1007,1227,佳格
2017/10/06,562240,41364560,73.80,74.00,73.40,73.50,-0.40,406,1227,佳格
2017/10/05,747079,55219746,73.80,74.00,73.80,73.90,-0.10,362,1227,佳格
2017/10/03,755050,55874200,74.10,74.30,73.90,74.00,0.00,441,1227,佳格
2017/10/02,289056,21433836,74.60,74.60,74.00,74.00,0.00,216,1227,佳格
2017/09/30,171332,12700553,74.00,74.60,73.90,74.00,0.00,149,1227,佳格
2017/09/29,547530,40474705,73.80,74.00,73.80,74.00,0.20,426,1227,佳格
2017/09/28,841141,62057559,74.00,74.00,73.00,73.80,-0.80,643,1227,佳格
2017/09/27,667181,49705323,74.10,74.70,74.10,74.60,0.00,453,1227,佳格
2017/09/26,652977,48714853,74.50,74.90,74.40,74.60,0.00,425,1227,佳格
2017/09/25,674037,50263906,74.70,74.70,74.40,74.60,-0.20,564,1227,佳格
2017/09/22,600581,44953075,75.20,75.20,74.70,74.80,-0.40,420,1227,佳格
2017/09/21,584930,43921802,75.50,75.50,74.80,75.20,-0.20,295,1227,佳格
2017/09/20,428364,32277836,75.70,75.70,75.00,75.40,-0.10,257,1227,佳格
2017/09/19,925115,69916842,75.90,75.90,75.30,75.50,0.00,345,1227,佳格
2017/09/18,492406,37078347,75.10,75.70,75.00,75.50,0.60,389,1227,佳格
2017/09/15,1220866,91471952,75.00,75.20,74.80,74.90,-0.10,399,1227,佳格
2017/09/14,813981,61055575,74.60,75.30,74.60,75.00,0.40,589,1227,佳格
2017/09/13,1003225,75034475,75.00,75.10,74.60,74.60,-0.40,586,1227,佳格
2017/09/12,511722,38355814,75.00,75.50,74.80,75.00,0.10,367,1227,佳格
2017/09/11,457174,34370750,75.40,76.00,74.90,74.90,-0.50,397,1227,佳格
2017/09/08,576173,43381637,75.30,75.70,75.00,75.40,0.40,420,1227,佳格
2017/09/07,644861,48337854,75.00,75.50,74.70,75.00,0.00,507,1227,佳格
2017/09/06,836214,62795283,75.10,75.30,75.00,75.00,-0.40,518,1227,佳格
2017/09/05,786990,59364631,75.60,75.80,75.20,75.40,-0.20,520,1227,佳格
2017/09/04,400380,30295937,76.40,76.40,75.40,75.60,-0.80,335,1227,佳格
2017/09/01,441333,33823530,77.00,77.00,76.30,76.40,-0.70,425,1227,佳格
2017/08/31,897919,68766300,76.10,77.10,75.80,77.10,0.80,535,1227,佳格
2017/08/30,580742,44132203,75.90,76.40,75.60,76.30,0.40,461,1227,佳格
2017/08/29,416303,31424928,75.90,75.90,75.30,75.90,0.00,366,1227,佳格
2017/08/28,447988,33927482,75.90,76.00,75.40,75.90,0.10,413,1227,佳格
2017/08/25,452498,34269392,76.20,76.20,75.50,75.80,-0.40,400,1227,佳格
2017/08/24,545510,41394348,75.70,76.20,75.50,76.20,1.00,442,1227,佳格
2017/08/23,1164307,87876698,76.80,76.90,75.20,75.20,-1.40,917,1227,佳格
2017/08/22,1009805,77320029,75.70,77.50,75.50,76.60,1.30,730,1227,佳格
2017/08/21,1833881,137186856,74.00,75.50,73.90,75.30,0.00,1249,1227,佳格
2017/08/18,1444532,112252738,78.00,78.00,77.50,77.80,-0.30,750,1227,佳格
2017/08/17,840299,65738735,78.30,78.60,78.10,78.10,-0.20,531,1227,佳格
2017/08/16,723298,56554720,78.50,78.50,78.00,78.30,-0.30,533,1227,佳格
2017/08/15,586677,46151697,78.80,78.90,78.50,78.60,-0.50,465,1227,佳格
2017/08/14,521155,41080820,79.70,79.70,78.50,79.10,0.20,347,1227,佳格
2017/08/11,645714,50853120,79.00,79.00,78.50,78.90,-0.50,451,1227,佳格
2017/08/10,519966,41240393,80.00,80.00,79.10,79.40,-0.40,459,1227,佳格
2017/08/09,311494,24841763,79.40,80.20,79.40,79.80,0.00,232,1227,佳格
2017/08/08,367026,29330151,80.50,80.50,79.60,79.80,-0.70,334,1227,佳格
2017/08/07,820683,65944997,79.80,80.60,79.60,80.50,0.60,622,1227,佳格
2017/08/04,351745,28012924,79.80,79.90,79.40,79.90,0.00,249,1227,佳格
2017/08/03,520842,41503532,79.80,79.90,79.40,79.90,-0.40,415,1227,佳格
2017/08/02,623156,49866241,80.50,80.50,79.80,80.30,0.00,286,1227,佳格
2017/08/01,557769,44789320,80.60,80.70,80.10,80.30,-0.10,423,1227,佳格
2017/07/31,686099,54891145,80.40,80.60,79.50,80.40,-0.50,450,1227,佳格
2017/07/28,251197,20267249,81.00,81.00,80.50,80.90,-0.10,235,1227,佳格
2017/07/27,948953,76798206,80.90,81.10,80.60,81.00,0.20,605,1227,佳格
2017/07/26,723864,58502444,81.00,81.00,80.60,80.80,-0.20,509,1227,佳格
2017/07/25,869101,70284621,80.60,81.00,80.50,81.00,0.40,646,1227,佳格
2017/07/24,462043,37156744,80.90,80.90,80.10,80.60,0.10,385,1227,佳格
2017/07/21,443086,35679694,81.00,81.00,80.30,80.50,-0.30,406,1227,佳格
2017/07/20,661130,53442160,80.70,81.10,80.70,80.80,0.10,563,1227,佳格
2017/07/19,863699,69724854,80.50,81.10,80.20,80.70,0.20,607,1227,佳格
2017/07/18,526607,42364387,80.70,80.70,80.30,80.50,-0.40,464,1227,佳格
2017/07/17,571333,45962897,80.40,80.90,80.00,80.90,0.90,477,1227,佳格
2017/07/14,369701,29494326,79.60,80.00,79.40,80.00,0.80,324,1227,佳格
2017/07/13,484731,38446581,79.10,79.70,79.10,79.20,-0.40,425,1227,佳格
2017/07/12,490516,39052455,80.50,80.50,79.30,79.60,-0.50,398,1227,佳格
2017/07/11,1141956,90831072,79.70,80.10,78.80,80.10,0.30,639,1227,佳格
2017/07/10,480790,38519999,80.90,80.90,79.70,79.80,-1.10,412,1227,佳格
2017/07/07,763990,61943283,81.20,81.40,80.90,80.90,-1.10,560,1227,佳格
2017/07/06,307544,25108576,82.00,82.00,81.20,82.00,0.00,279,1227,佳格
2017/07/05,575589,46863986,81.60,82.00,80.80,82.00,0.70,464,1227,佳格
2017/07/04,563917,46093677,82.30,82.40,81.30,81.30,-1.20,422,1227,佳格
2017/07/03,1143572,93971404,81.60,82.60,81.60,82.50,0.80,781,1227,佳格
2017/07/03,1143572,93971404,81.60,82.60,81.60,82.50,0.80,781,1227,佳格
2018/08/24,1012441,52098083,52.10,52.10,51.10,51.40,-0.80,812,1227,佳格
2018/08/23,1082869,56687614,53.00,53.00,52.00,52.20,-0.80,837,1227,佳格
2018/08/22,816028,43411670,53.80,53.80,53.00,53.00,-0.80,708,1227,佳格
2018/08/21,808082,43387826,54.00,54.00,53.50,53.80,-0.40,668,1227,佳格
2018/08/27,1277664,64979264,51.20,51.40,50.60,50.90,-0.50,979,1227,佳格
2018/08/28,1386427,71958372,50.90,52.40,50.90,52.20,1.30,1135,1227,佳格
2018/08/29,1929114,104000807,52.40,54.70,52.40,54.20,2.00,1603,1227,佳格
2018/08/30,1401524,74565319,54.10,54.10,52.70,53.20,-1.00,791,1227,佳格
2018/08/31,1496048,78324036,53.00,53.10,52.00,52.00,-1.20,1099,1227,佳格
2018/09/03,400987,20943511,52.00,52.70,52.00,52.00,0.00,329,1227,佳格
2018/09/04,568029,29505110,52.00,52.40,51.60,51.80,-0.20,435,1227,佳格
2018/09/05,740000,37879500,51.80,51.80,51.00,51.00,-0.80,563,1227,佳格
2018/09/05,740000,37879500,51.80,51.80,51.00,51.00,-0.80,563,1227,佳格
2018/09/05,747707,38275145,51.80,51.80,51.00,51.00,-0.80,599,1227,佳格
2018/09/06,656000,33165500,51.00,51.10,50.10,50.60,-0.40,516,1227,佳格
2018/09/07,1092000,55023300,50.10,50.60,50.10,50.50,-0.10,662,1227,佳格
2018/09/06,661184,33429893,51.00,51.10,50.10,50.60,-0.40,550,1227,佳格
2018/09/07,1098511,55352642,50.10,50.60,50.10,50.50,-0.10,713,1227,佳格
2018/09/10,1604422,83787191,52.80,53.00,51.60,51.90,1.40,1237,1227,佳格
2018/09/11,693423,36052912,52.50,52.50,51.40,52.20,0.30,524,1227,佳格
